FLOOR INDEX, FOOTPRINT TYPE, FLOOR TYPE, FLOOR VALUE, FLOOR COST, UNIT TYPE, UNIT VALUE, UNIT VISIBILITY 
7,T1,11111111V1,211680.0,89400.0,1BED,26460.0,0.0
7,T1,11111111V1,211680.0,89400.0,1BED,26460.0,0.0
7,T1,11111111V1,211680.0,89400.0,1BED,26460.0,0.0
7,T1,11111111V1,211680.0,89400.0,1BED,26460.0,0.0
7,T1,11111111V1,211680.0,89400.0,1BED,26460.0,0.0
7,T1,11111111V1,211680.0,89400.0,1BED,26460.0,0.0
8,T1,11111111V1,215640.0,91200.0,1BED,26955.0,0.0
8,T1,11111111V1,215640.0,91200.0,1BED,26955.0,0.0
8,T1,11111111V1,215640.0,91200.0,1BED,26955.0,0.0
8,T1,11111111V1,215640.0,91200.0,1BED,26955.0,0.0
8,T1,11111111V1,215640.0,91200.0,1BED,26955.0,0.0
8,T1,11111111V1,215640.0,91200.0,1BED,26955.0,0.0
8,T1,11111111V1,215640.0,91200.0,1BED,26955.0,0.0
8,T1,11111111V1,215640.0,91200.0,1BED,26955.0,0.0
9,T1,11111111V1,219600.0,93000.0,1BED,27450.0,0.0
9,T1,11111111V1,219600.0,93000.0,1BED,27450.0,0.0
9,T1,11111111V1,219600.0,93000.0,1BED,27450.0,0.0
9,T1,11111111V1,219600.0,93000.0,1BED,27450.0,0.0
9,T1,11111111V1,219600.0,93000.0,1BED,27450.0,0.0
9,T1,11111111V1,219600.0,93000.0,1BED,27450.0,0.0
9,T1,11111111V1,219600.0,93000.0,1BED,27450.0,0.0
9,T1,11111111V1,219600.0,93000.0,1BED,27450.0,0.0
10,T1,11111111V1,223560.0,94800.0,1BED,27945.0,0.0
10,T1,11111111V1,223560.0,94800.0,1BED,27945.0,0.0
10,T1,11111111V1,223560.0,94800.0,1BED,27945.0,0.0
10,T1,11111111V1,223560.0,94800.0,1BED,27945.0,0.0
10,T1,11111111V1,223560.0,94800.0,1BED,27945.0,0.0
10,T1,11111111V1,223560.0,94800.0,1BED,27945.0,0.0
10,T1,11111111V1,223560.0,94800.0,1BED,27945.0,0.0
10,T1,11111111V1,223560.0,94800.0,1BED,27945.0,0.0
11,T1,11111111V1,227520.0,96600.0,1BED,28440.0,0.0
11,T1,11111111V1,227520.0,96600.0,1BED,28440.0,0.0
11,T1,11111111V1,227520.0,96600.0,1BED,28440.0,0.0
11,T1,11111111V1,227520.0,96600.0,1BED,28440.0,0.0
11,T1,11111111V1,227520.0,96600.0,1BED,28440.0,0.0
11,T1,11111111V1,227520.0,96600.0,1BED,28440.0,0.0
11,T1,11111111V1,227520.0,96600.0,1BED,28440.0,0.0
11,T1,11111111V1,227520.0,96600.0,1BED,28440.0,0.0
12,T1,11111111V1,231480.0,98400.0,1BED,28935.0,0.0
12,T1,11111111V1,231480.0,98400.0,1BED,28935.0,0.0
12,T1,11111111V1,231480.0,98400.0,1BED,28935.0,0.0
12,T1,11111111V1,231480.0,98400.0,1BED,28935.0,0.0
12,T1,11111111V1,231480.0,98400.0,1BED,28935.0,0.0
12,T1,11111111V1,231480.0,98400.0,1BED,28935.0,0.0
12,T1,11111111V1,231480.0,98400.0,1BED,28935.0,0.0
12,T1,11111111V1,231480.0,98400.0,1BED,28935.0,0.0
13,T1,2222,392400.0,100200.0,2BED,98100.0,0.0
13,T1,2222,392400.0,100200.0,2BED,98100.0,0.0
13,T1,2222,392400.0,100200.0,2BED,98100.0,0.0
13,T1,2222,392400.0,100200.0,2BED,98100.0,0.0
14,T1,2222,399000.0,102000.0,2BED,99750.0,0.0
14,T1,2222,399000.0,102000.0,2BED,99750.0,0.0
14,T1,2222,399000.0,102000.0,2BED,99750.0,0.0
14,T1,2222,399000.0,102000.0,2BED,99750.0,0.0
15,T1,2222,405600.0,103800.0,2BED,101400.0,0.0
15,T1,2222,405600.0,103800.0,2BED,101400.0,0.0
15,T1,2222,405600.0,103800.0,2BED,101400.0,0.0
15,T1,2222,405600.0,103800.0,2BED,101400.0,0.0
16,T1,2222,412200.0,105600.0,2BED,103050.0,0.0
16,T1,2222,412200.0,105600.0,2BED,103050.0,0.0
16,T1,2222,412200.0,105600.0,2BED,103050.0,0.0
16,T1,2222,412200.0,105600.0,2BED,103050.0,0.0
17,T1,2222,418800.0,107400.0,2BED,104700.0,0.0
17,T1,2222,418800.0,107400.0,2BED,104700.0,0.0
17,T1,2222,418800.0,107400.0,2BED,104700.0,0.0
17,T1,2222,418800.0,107400.0,2BED,104700.0,0.0
18,T1,2222,425400.0,109200.0,2BED,106350.0,0.0
18,T1,2222,425400.0,109200.0,2BED,106350.0,0.0
18,T1,2222,425400.0,109200.0,2BED,106350.0,0.0
18,T1,2222,425400.0,109200.0,2BED,106350.0,0.0
19,T1,2222,432000.0,111000.0,2BED,108000.0,0.0
19,T1,2222,432000.0,111000.0,2BED,108000.0,0.0
19,T1,2222,432000.0,111000.0,2BED,108000.0,0.0
19,T1,2222,432000.0,111000.0,2BED,108000.0,0.0
20,T1,2222,438600.0,112800.0,2BED,109650.0,0.0
20,T1,2222,438600.0,112800.0,2BED,109650.0,0.0
20,T1,2222,438600.0,112800.0,2BED,109650.0,0.0
20,T1,2222,438600.0,112800.0,2BED,109650.0,0.0
21,T1,2222,445200.0,114600.0,2BED,111300.0,0.0
21,T1,2222,445200.0,114600.0,2BED,111300.0,0.0
21,T1,2222,445200.0,114600.0,2BED,111300.0,0.0
21,T1,2222,445200.0,114600.0,2BED,111300.0,0.0
22,T1,2222,451800.0,116400.0,2BED,112950.0,0.0
22,T1,2222,451800.0,116400.0,2BED,112950.0,0.0
22,T1,2222,451800.0,116400.0,2BED,112950.0,0.0
22,T1,2222,451800.0,116400.0,2BED,112950.0,0.0
23,T1,2222,458400.0,118200.0,2BED,114600.0,0.0
23,T1,2222,458400.0,118200.0,2BED,114600.0,0.0
23,T1,2222,458400.0,118200.0,2BED,114600.0,0.0
23,T1,2222,458400.0,118200.0,2BED,114600.0,0.0
24,T1,2222,465000.0,120000.0,2BED,116250.0,0.0
24,T1,2222,465000.0,120000.0,2BED,116250.0,0.0
24,T1,2222,465000.0,120000.0,2BED,116250.0,0.0
24,T1,2222,465000.0,120000.0,2BED,116250.0,0.0
25,T1,2222,471600.0,121800.0,2BED,117900.0,0.0
25,T1,2222,471600.0,121800.0,2BED,117900.0,0.0
25,T1,2222,471600.0,121800.0,2BED,117900.0,0.0
25,T1,2222,471600.0,121800.0,2BED,117900.0,0.0
26,T1,2222,478200.0,123600.0,2BED,119550.0,0.0
26,T1,2222,478200.0,123600.0,2BED,119550.0,0.0
26,T1,2222,478200.0,123600.0,2BED,119550.0,0.0
26,T1,2222,478200.0,123600.0,2BED,119550.0,0.0
27,T1,2222,484800.0,125400.0,2BED,121200.0,0.0
27,T1,2222,484800.0,125400.0,2BED,121200.0,0.0
27,T1,2222,484800.0,125400.0,2BED,121200.0,0.0
27,T1,2222,484800.0,125400.0,2BED,121200.0,0.0
28,T1,2222,491400.0,127200.0,2BED,122850.0,0.0
28,T1,2222,491400.0,127200.0,2BED,122850.0,0.0
28,T1,2222,491400.0,127200.0,2BED,122850.0,0.0
28,T1,2222,491400.0,127200.0,2BED,122850.0,0.0
29,T1,2222,498000.0,129000.0,2BED,124500.0,0.0
29,T1,2222,498000.0,129000.0,2BED,124500.0,0.0
29,T1,2222,498000.0,129000.0,2BED,124500.0,0.0
29,T1,2222,498000.0,129000.0,2BED,124500.0,0.0
30,T1,2222,504600.0,130800.0,2BED,126150.0,0.0
30,T1,2222,504600.0,130800.0,2BED,126150.0,0.0
30,T1,2222,504600.0,130800.0,2BED,126150.0,0.0
30,T1,2222,504600.0,130800.0,2BED,126150.0,0.0
31,T1,2222,511200.0,132600.0,2BED,127800.0,0.0
31,T1,2222,511200.0,132600.0,2BED,127800.0,0.0
31,T1,2222,511200.0,132600.0,2BED,127800.0,0.0
31,T1,2222,511200.0,132600.0,2BED,127800.0,0.0
32,T1,2222,517800.0,134400.0,2BED,129450.0,0.0
32,T1,2222,517800.0,134400.0,2BED,129450.0,0.0
32,T1,2222,517800.0,134400.0,2BED,129450.0,0.0
32,T1,2222,517800.0,134400.0,2BED,129450.0,0.0
33,T1,2222,524400.0,136200.0,2BED,131100.0,0.0
33,T1,2222,524400.0,136200.0,2BED,131100.0,0.0
33,T1,2222,524400.0,136200.0,2BED,131100.0,0.0
33,T1,2222,524400.0,136200.0,2BED,131100.0,0.0
34,T1,2222,531000.0,138000.0,2BED,132750.0,0.0
34,T1,2222,531000.0,138000.0,2BED,132750.0,0.0
34,T1,2222,531000.0,138000.0,2BED,132750.0,0.0
34,T1,2222,531000.0,138000.0,2BED,132750.0,0.0
35,T1,2222,537600.0,139800.0,2BED,134400.0,0.0
35,T1,2222,537600.0,139800.0,2BED,134400.0,0.0
35,T1,2222,537600.0,139800.0,2BED,134400.0,0.0
35,T1,2222,537600.0,139800.0,2BED,134400.0,0.0
36,T1,2222,544200.0,141600.0,2BED,136050.0,0.0
36,T1,2222,544200.0,141600.0,2BED,136050.0,0.0
36,T1,2222,544200.0,141600.0,2BED,136050.0,0.0
36,T1,2222,544200.0,141600.0,2BED,136050.0,0.0
37,T1,2222,550800.0,143400.0,2BED,137700.0,0.0
37,T1,2222,550800.0,143400.0,2BED,137700.0,0.0
37,T1,2222,550800.0,143400.0,2BED,137700.0,0.0
37,T1,2222,550800.0,143400.0,2BED,137700.0,0.0
38,T1,33V1,891840.0,145200.0,3BED,445920.2,0.0
38,T1,33V1,891840.0,145200.0,3BED,445919.8,0.0
39,T1,33V1,902400.0,147000.0,3BED,451200.2,0.0
39,T1,33V1,902400.0,147000.0,3BED,451199.8,0.0
40,T1,33V1,912960.0,148800.0,3BED,456480.2,0.0
40,T1,33V1,912960.0,148800.0,3BED,456479.8,0.0
41,T1,33V1,923520.0,150600.0,3BED,461760.2,0.0
41,T1,33V1,923520.0,150600.0,3BED,461759.8,0.0
42,T1,33V1,934080.0,152400.0,3BED,467040.2,0.0
42,T1,33V1,934080.0,152400.0,3BED,467039.8,0.0
43,T1,33V1,944640.0,154200.0,3BED,472320.2,0.0
43,T1,33V1,944640.0,154200.0,3BED,472319.8,0.0
44,T1,33V1,955200.0,156000.0,3BED,477600.2,0.0
44,T1,33V1,955200.0,156000.0,3BED,477599.8,0.0
45,T1,33V1,965760.0,157800.0,3BED,482880.2,0.0
45,T1,33V1,965760.0,157800.0,3BED,482879.8,0.0
46,T1,33V1,976320.0,159600.0,3BED,488160.2,0.0
46,T1,33V1,976320.0,159600.0,3BED,488159.8,0.0
47,T1,33V1,986880.0,161400.0,3BED,493440.2,0.0
47,T1,33V1,986880.0,161400.0,3BED,493439.8,0.0
48,T1,33V1,997440.0,163200.0,3BED,498720.2,0.0
48,T1,33V1,997440.0,163200.0,3BED,498719.8,0.0
49,T1,33V1,1008000.0,165000.0,3BED,504000.2,0.0
49,T1,33V1,1008000.0,165000.0,3BED,503999.8,0.0
50,T1,33V1,1018560.0,166800.0,3BED,509280.2,0.0
50,T1,33V1,1018560.0,166800.0,3BED,509279.8,0.0
51,T1,33V1,1029120.0,168600.0,3BED,514560.2,0.0
51,T1,33V1,1029120.0,168600.0,3BED,514559.8,0.0
52,T1,33V1,1039680.0,170400.0,3BED,519840.2,0.0
52,T1,33V1,1039680.0,170400.0,3BED,519839.8,0.0
53,T1,33V1,1050240.0,172200.0,3BED,525120.2,0.0
53,T1,33V1,1050240.0,172200.0,3BED,525119.8,0.0
54,T1,33V1,1060800.0,174000.0,3BED,530400.2,0.0
54,T1,33V1,1060800.0,174000.0,3BED,530399.8,0.0
55,T1,33V1,1071360.0,175800.0,3BED,535680.25,0.0
55,T1,33V1,1071360.0,175800.0,3BED,535679.75,0.0
56,T1,33V1,1081920.0,177600.0,3BED,540960.25,0.0
56,T1,33V1,1081920.0,177600.0,3BED,540959.75,0.0
57,T1,33V1,1092480.0,179400.0,3BED,546240.25,0.0
57,T1,33V1,1092480.0,179400.0,3BED,546239.75,0.0
58,T1,33V1,1103040.0,181200.0,3BED,551520.25,0.0
58,T1,33V1,1103040.0,181200.0,3BED,551519.75,0.0
59,T1,33V1,1113600.0,183000.0,3BED,556800.25,0.0
59,T1,33V1,1113600.0,183000.0,3BED,556799.75,0.0
60,T1,33V1,1124160.0,184800.0,3BED,562080.25,0.0
60,T1,33V1,1124160.0,184800.0,3BED,562079.75,0.0
61,T1,33V1,1134720.0,186600.0,3BED,567360.25,0.0
61,T1,33V1,1134720.0,186600.0,3BED,567359.75,0.0
62,T1,33V1,1145280.0,188400.0,3BED,572640.25,0.0
62,T1,33V1,1145280.0,188400.0,3BED,572639.75,0.0
63,T1,33V1,1155840.0,190200.0,3BED,577920.25,0.0
63,T1,33V1,1155840.0,190200.0,3BED,577919.75,0.0
64,T1,33V1,1166400.0,192000.0,3BED,583200.25,0.0
64,T1,33V1,1166400.0,192000.0,3BED,583199.75,0.0
65,T1,33V1,1176960.0,193800.0,3BED,588480.25,0.0
65,T1,33V1,1176960.0,193800.0,3BED,588479.75,0.0
66,T1,33V1,1187520.0,195600.0,3BED,593760.25,0.0
66,T1,33V1,1187520.0,195600.0,3BED,593759.75,0.0
67,T1,33V1,1198080.0,197400.0,3BED,599040.25,0.0
67,T1,33V1,1198080.0,197400.0,3BED,599039.75,0.0
68,T1,33V1,1208640.0,199200.0,3BED,604320.25,0.0
68,T1,33V1,1208640.0,199200.0,3BED,604319.75,0.0
69,T1,33V1,1219200.0,201000.0,3BED,609600.25,0.0
69,T1,33V1,1219200.0,201000.0,3BED,609599.75,0.0
70,T1,33V1,1229760.0,202800.0,3BED,614880.25,0.0
70,T1,33V1,1229760.0,202800.0,3BED,614879.75,0.0
71,T1,33V1,1240320.0,204600.0,3BED,620160.25,0.0
71,T1,33V1,1240320.0,204600.0,3BED,620159.75,0.0
72,T1,33V1,1250880.0,206400.0,3BED,625440.25,0.0
72,T1,33V1,1250880.0,206400.0,3BED,625439.75,0.0
73,T1,33V1,1261440.0,208200.0,3BED,630720.25,0.0
73,T1,33V1,1261440.0,208200.0,3BED,630719.75,0.0
74,T1,33V1,1272000.0,210000.0,3BED,636000.25,0.0
74,T1,33V1,1272000.0,210000.0,3BED,635999.75,0.0
75,T1,33V1,1282560.0,211800.0,3BED,641280.25,0.0
75,T1,33V1,1282560.0,211800.0,3BED,641279.75,0.0
76,T1,33V1,1293120.0,213600.0,3BED,646560.25,0.0
76,T1,33V1,1293120.0,213600.0,3BED,646559.75,0.0
77,T1,33V1,1303680.0,215400.0,3BED,651840.25,0.0
77,T1,33V1,1303680.0,215400.0,3BED,651839.75,0.0
78,T1,33V1,1314240.0,217200.0,3BED,657120.25,0.0
78,T1,33V1,1314240.0,217200.0,3BED,657119.75,0.0
79,T1,33V1,1324800.0,219000.0,3BED,662400.25,0.0
79,T1,33V1,1324800.0,219000.0,3BED,662399.75,0.0
80,T1,33V1,1335360.0,220800.0,3BED,667680.25,0.0
80,T1,33V1,1335360.0,220800.0,3BED,667679.75,0.0
81,T1,33V1,1345920.0,222600.0,3BED,672960.25,0.0
81,T1,33V1,1345920.0,222600.0,3BED,672959.75,0.0
82,T1,33V1,1356480.0,224400.0,3BED,678240.25,0.0
82,T1,33V1,1356480.0,224400.0,3BED,678239.75,0.0
83,T1,33V1,1367040.0,226200.0,3BED,683520.25,0.0
83,T1,33V1,1367040.0,226200.0,3BED,683519.75,0.0
84,T1,33V1,1377600.0,228000.0,3BED,688800.25,0.0
84,T1,33V1,1377600.0,228000.0,3BED,688799.75,0.0
85,T1,33V1,1388160.0,229800.0,3BED,694080.25,0.0
85,T1,33V1,1388160.0,229800.0,3BED,694079.75,0.0
86,T1,33V1,1398720.0,231600.0,3BED,699360.25,0.0
86,T1,33V1,1398720.0,231600.0,3BED,699359.75,0.0
87,T1,33V1,1409280.0,233400.0,3BED,704640.25,0.0
87,T1,33V1,1409280.0,233400.0,3BED,704639.75,0.0
